id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
8210,Male,55,1,41,0,1-2 Year,Yes,28679,26,203,1
8211,Female,43,1,28,0,1-2 Year,Yes,25700,26,117,1
8223,Male,57,1,28,0,1-2 Year,Yes,44185,122,249,1
8224,Female,46,1,41,0,1-2 Year,Yes,2630,26,165,1
8241,Male,39,1,29,0,1-2 Year,Yes,33610,26,118,1
8261,Male,48,1,28,0,> 2 Years,Yes,36826,26,101,1
8280,Male,22,1,46,0,< 1 Year,Yes,32219,156,188,1
8283,Female,67,1,41,0,1-2 Year,Yes,49773,26,185,1
8288,Female,52,1,28,0,1-2 Year,Yes,32188,26,97,1
8290,Female,48,1,28,0,> 2 Years,Yes,52495,124,189,1
8294,Male,49,1,28,0,1-2 Year,Yes,49318,26,139,1
8298,Male,41,1,18,0,1-2 Year,Yes,34396,26,207,1
8304,Female,44,1,43,0,1-2 Year,Yes,26124,26,54,1
8314,Male,36,1,47,0,1-2 Year,Yes,24744,124,278,1
8323,Male,60,1,28,0,1-2 Year,Yes,76516,147,34,1
8325,Male,58,1,28,0,1-2 Year,Yes,48309,124,205,1
8326,Female,37,1,11,0,1-2 Year,Yes,28225,26,188,1
8327,Male,62,1,11,0,1-2 Year,Yes,2630,156,98,1
8354,Male,66,1,15,0,1-2 Year,Yes,2630,26,104,1
8356,Male,66,1,8,0,> 2 Years,Yes,35685,30,63,1
8365,Male,30,1,8,0,< 1 Year,Yes,40984,124,254,1
8368,Male,50,1,28,0,< 1 Year,Yes,56549,26,101,1
8376,Male,54,1,29,0,1-2 Year,Yes,40729,124,91,1
8382,Male,28,1,23,0,1-2 Year,Yes,29949,124,176,1
8384,Female,50,1,28,0,1-2 Year,Yes,2630,13,183,1
8402,Female,33,1,11,0,1-2 Year,Yes,2630,156,79,1
8404,Female,46,1,28,0,1-2 Year,Yes,42103,25,24,1
8405,Female,39,1,28,0,1-2 Year,Yes,31483,26,155,1
8417,Female,38,1,28,0,1-2 Year,Yes,24051,26,195,1
8420,Male,24,1,3,0,< 1 Year,Yes,26703,152,286,1
8424,Female,23,1,30,0,< 1 Year,Yes,25201,163,203,1
8425,Male,45,1,28,0,1-2 Year,Yes,33855,26,164,1
8427,Female,24,1,36,0,< 1 Year,Yes,27977,152,65,1
8435,Male,28,1,28,0,< 1 Year,Yes,29234,156,62,1
8452,Male,49,1,46,0,1-2 Year,Yes,29806,124,185,1
8465,Female,37,1,46,0,1-2 Year,Yes,21346,124,240,1
8473,Female,45,1,36,0,1-2 Year,Yes,42814,154,170,1
8476,Female,54,1,28,0,1-2 Year,Yes,31358,26,54,1
8477,Male,46,1,28,0,1-2 Year,Yes,44240,122,281,1
8490,Male,45,1,24,0,1-2 Year,Yes,2630,124,89,1
8494,Female,66,1,28,0,1-2 Year,Yes,2630,26,114,1
8519,Female,22,1,30,0,< 1 Year,No,34032,152,223,1
8533,Female,33,1,30,0,< 1 Year,Yes,26097,124,70,1
8536,Male,52,1,28,0,1-2 Year,Yes,59317,26,193,1
8537,Male,39,1,28,0,1-2 Year,Yes,36211,26,66,1
8543,Female,39,1,41,0,1-2 Year,Yes,2630,157,193,1
8562,Female,50,1,28,0,1-2 Year,Yes,36433,26,11,1
8564,Male,57,1,28,0,1-2 Year,Yes,2630,156,113,1
8566,Female,44,1,28,0,> 2 Years,Yes,34555,124,138,1
8583,Male,37,1,41,0,1-2 Year,Yes,39557,26,155,1
8592,Male,41,1,29,0,1-2 Year,Yes,38371,124,185,1
8593,Male,49,1,28,0,1-2 Year,Yes,24260,26,217,1
8609,Male,35,1,46,0,1-2 Year,Yes,34747,124,129,1
8616,Female,36,1,46,0,1-2 Year,Yes,2630,160,102,1
8621,Male,25,1,8,0,< 1 Year,Yes,73391,152,62,1
8626,Male,42,1,28,0,1-2 Year,Yes,37846,26,38,1
8628,Female,55,1,28,0,1-2 Year,Yes,57499,26,57,1
8638,Female,36,1,21,0,1-2 Year,Yes,28450,26,142,1
8640,Male,50,1,8,0,1-2 Year,Yes,47944,124,64,1
8647,Male,35,1,3,0,1-2 Year,Yes,23959,154,276,1
8649,Male,53,1,28,0,1-2 Year,Yes,57908,26,276,1
8663,Male,57,1,28,0,1-2 Year,Yes,29820,26,237,1
8679,Male,39,1,28,0,1-2 Year,Yes,32778,124,159,1
8682,Female,41,1,28,0,1-2 Year,Yes,36203,25,289,1
8698,Male,40,1,28,0,1-2 Year,Yes,40557,122,280,1
8699,Female,43,1,28,0,1-2 Year,Yes,34182,163,138,1
8703,Female,31,1,28,0,< 1 Year,Yes,34746,124,154,1
8709,Male,28,1,20,0,< 1 Year,Yes,2630,124,47,1
8711,Male,52,1,46,0,1-2 Year,Yes,2630,26,13,1
8725,Male,25,1,28,0,< 1 Year,Yes,68589,152,19,1
8726,Male,34,1,11,0,1-2 Year,Yes,26195,163,157,1
8728,Female,35,1,28,0,1-2 Year,Yes,2630,157,253,1
8730,Female,74,1,48,0,> 2 Years,Yes,2630,15,295,1
8731,Male,25,1,37,0,< 1 Year,Yes,35098,152,203,1
8735,Male,65,1,28,0,> 2 Years,Yes,55920,26,169,1
8739,Male,38,1,28,0,1-2 Year,Yes,41798,13,289,1
8770,Female,33,1,28,0,1-2 Year,Yes,41718,154,53,1
8775,Male,37,1,19,0,1-2 Year,Yes,2630,157,23,1
8795,Female,29,1,28,0,1-2 Year,Yes,25597,154,29,1
8819,Male,29,1,38,0,1-2 Year,Yes,35102,26,121,1
8820,Male,26,1,30,0,< 1 Year,No,29467,152,49,1
8830,Male,52,1,11,0,1-2 Year,Yes,2630,157,18,1
8832,Female,47,1,28,0,1-2 Year,Yes,51078,26,220,1
8834,Male,42,1,45,0,1-2 Year,Yes,2630,156,43,1
8838,Male,51,1,40,0,1-2 Year,Yes,44022,124,263,1
8841,Male,54,1,36,0,1-2 Year,Yes,31035,152,165,1
8845,Male,26,1,30,0,1-2 Year,Yes,27365,157,61,1
8849,Female,26,1,37,0,1-2 Year,Yes,2630,156,285,1
8851,Male,32,1,11,0,< 1 Year,Yes,28906,124,122,1
8876,Male,47,1,28,0,1-2 Year,Yes,53548,124,80,1
8884,Male,51,1,28,0,1-2 Year,Yes,42176,26,274,1
8909,Male,58,1,28,0,1-2 Year,Yes,32959,26,258,1
8910,Male,36,1,28,0,1-2 Year,Yes,41577,122,65,1
8923,Female,51,1,28,0,1-2 Year,Yes,50605,26,292,1
8926,Male,21,1,8,0,< 1 Year,Yes,31173,154,192,1
8928,Male,45,1,28,0,1-2 Year,Yes,51153,124,234,1
8933,Male,46,1,28,0,1-2 Year,Yes,58840,26,130,1
8938,Female,65,1,24,0,1-2 Year,Yes,31224,154,298,1
8955,Female,43,1,28,0,> 2 Years,Yes,62421,122,147,1
8960,Female,43,1,28,0,1-2 Year,Yes,47081,124,44,1
8967,Male,45,1,28,0,1-2 Year,Yes,45437,26,43,1
8981,Male,55,1,47,0,1-2 Year,Yes,35670,124,60,1
8989,Male,41,1,12,0,1-2 Year,Yes,2630,124,94,1
8990,Male,30,1,3,0,< 1 Year,Yes,23555,156,103,1
8996,Male,49,1,46,0,1-2 Year,Yes,52486,26,200,1
8999,Male,21,1,47,0,< 1 Year,Yes,35999,152,131,1
9016,Female,51,1,27,0,1-2 Year,Yes,2630,42,67,1
9028,Male,32,1,28,0,1-2 Year,Yes,49482,124,184,1
9034,Female,54,1,28,0,1-2 Year,Yes,42731,23,112,1
9038,Male,51,1,28,0,1-2 Year,Yes,24498,26,71,1
9047,Male,42,1,45,0,> 2 Years,Yes,2630,124,48,1
9052,Female,56,1,47,0,1-2 Year,Yes,30089,26,130,1
9082,Female,35,1,29,0,1-2 Year,Yes,2630,157,114,1
9083,Male,24,1,2,0,< 1 Year,Yes,38390,152,296,1
9101,Male,40,1,30,0,1-2 Year,Yes,20528,124,213,1
9109,Female,44,1,28,0,> 2 Years,Yes,39047,26,31,1
9112,Male,46,1,29,0,> 2 Years,Yes,39282,26,74,1
9124,Male,42,1,47,0,1-2 Year,Yes,29663,26,146,1
9125,Female,32,1,28,0,< 1 Year,Yes,26394,122,122,1
9140,Male,25,1,8,0,1-2 Year,Yes,30487,157,296,1
9147,Male,42,1,2,0,1-2 Year,Yes,34032,124,22,1
9153,Female,54,1,39,0,1-2 Year,Yes,33604,124,200,1
9158,Female,35,1,15,0,1-2 Year,Yes,2630,154,242,1
9159,Male,42,1,39,0,1-2 Year,Yes,2630,124,37,1
9168,Female,46,1,28,0,1-2 Year,Yes,36013,24,109,1
9174,Male,30,1,28,0,1-2 Year,Yes,49562,124,111,1
9178,Male,45,1,28,0,1-2 Year,Yes,26779,26,199,1
9181,Female,47,1,46,0,1-2 Year,Yes,2630,124,282,1
9212,Male,50,1,12,0,1-2 Year,Yes,37090,124,178,1
9215,Male,36,1,41,0,1-2 Year,Yes,45765,124,128,1
9225,Male,39,1,8,0,1-2 Year,Yes,37045,152,131,1
9229,Female,56,1,28,0,1-2 Year,Yes,2630,157,236,1
9231,Male,30,1,8,0,< 1 Year,Yes,2630,156,18,1
9238,Male,65,1,28,0,1-2 Year,Yes,44325,124,28,1
9241,Female,33,1,28,0,1-2 Year,Yes,34300,124,164,1
9245,Male,39,1,28,0,1-2 Year,Yes,34577,124,83,1
9253,Male,30,1,11,0,< 1 Year,No,2630,152,221,1
9257,Female,45,1,45,0,1-2 Year,Yes,22167,26,114,1
9258,Female,53,0,8,0,1-2 Year,Yes,39478,25,234,1
9268,Male,47,1,45,0,1-2 Year,Yes,32011,26,20,1
9279,Male,45,1,28,0,1-2 Year,Yes,41746,124,148,1
9280,Female,37,1,28,0,1-2 Year,Yes,45342,122,43,1
9285,Male,40,1,8,0,1-2 Year,Yes,43505,154,26,1
9289,Male,43,1,8,0,1-2 Year,Yes,42758,124,144,1
9299,Female,33,1,17,0,1-2 Year,Yes,51569,155,103,1
9315,Male,64,1,28,0,1-2 Year,Yes,27693,13,81,1
9328,Female,60,1,28,0,> 2 Years,Yes,28138,26,144,1
9334,Female,49,1,28,0,1-2 Year,Yes,44939,26,153,1
9365,Female,38,1,28,0,> 2 Years,Yes,46940,26,112,1
9366,Female,33,1,50,0,< 1 Year,Yes,36552,26,152,1
9387,Male,55,1,37,0,> 2 Years,Yes,36275,124,199,1
9413,Male,48,1,30,0,1-2 Year,Yes,2630,124,188,1
9421,Female,39,1,46,0,1-2 Year,Yes,31826,91,19,1
9422,Male,43,1,14,0,1-2 Year,Yes,25178,124,57,1
9429,Female,63,1,28,0,1-2 Year,Yes,44128,26,29,1
9436,Male,46,1,47,0,1-2 Year,Yes,48640,124,269,1
9438,Female,49,1,28,0,1-2 Year,Yes,27943,124,97,1
9441,Female,37,1,41,0,1-2 Year,Yes,36402,124,134,1
9461,Female,40,1,8,0,1-2 Year,Yes,34251,155,94,1
9463,Male,57,1,15,0,> 2 Years,Yes,44912,14,258,1
9465,Male,29,1,38,0,1-2 Year,Yes,26465,154,147,1
9470,Female,45,1,28,0,1-2 Year,Yes,43905,124,231,1
9478,Male,36,1,28,0,1-2 Year,Yes,22388,124,35,1
9481,Male,56,1,8,0,1-2 Year,Yes,43010,124,116,1
9497,Male,43,1,35,0,1-2 Year,Yes,2630,124,271,1
9498,Male,57,1,28,0,1-2 Year,Yes,54566,124,240,1
9516,Male,35,1,28,0,1-2 Year,No,2630,163,191,1
9519,Male,32,1,50,0,1-2 Year,Yes,39830,124,37,1
9523,Female,45,1,48,0,1-2 Year,Yes,2630,26,36,1
9529,Male,61,1,8,0,1-2 Year,Yes,29121,26,128,1
9550,Female,43,1,28,0,1-2 Year,Yes,46603,26,163,1
9551,Female,41,1,46,0,1-2 Year,Yes,28188,26,131,1
9552,Female,49,1,46,0,1-2 Year,Yes,28452,156,73,1
9553,Male,44,1,9,0,> 2 Years,Yes,34372,124,73,1
9557,Male,35,1,28,0,1-2 Year,Yes,2630,158,189,1
9562,Female,48,1,8,0,1-2 Year,Yes,55073,124,110,1
9571,Female,40,1,21,0,1-2 Year,Yes,31941,152,30,1
9574,Female,41,1,47,0,1-2 Year,Yes,2630,156,263,1
9579,Male,41,1,3,0,1-2 Year,Yes,32555,124,285,1
9581,Male,43,1,28,0,1-2 Year,Yes,30329,26,71,1
9593,Male,65,1,28,0,1-2 Year,Yes,40623,26,284,1
9598,Male,40,1,47,0,1-2 Year,Yes,37650,26,240,1
9600,Male,32,1,7,0,< 1 Year,Yes,49106,124,28,1
9614,Male,44,1,28,0,1-2 Year,Yes,70357,26,134,1
9645,Female,54,1,28,0,1-2 Year,Yes,36807,124,188,1
9655,Female,45,1,28,0,1-2 Year,Yes,40867,26,161,1
9658,Male,43,1,28,0,1-2 Year,Yes,32634,154,153,1
9668,Male,41,1,8,0,1-2 Year,Yes,38873,124,50,1
9694,Male,35,1,39,0,1-2 Year,Yes,2630,156,286,1
9695,Male,34,1,4,0,1-2 Year,Yes,30949,155,212,1
9697,Male,75,1,28,0,> 2 Years,Yes,53275,26,176,1
9704,Female,66,1,28,0,> 2 Years,Yes,28614,122,103,1
9715,Male,52,1,18,0,1-2 Year,Yes,31858,26,198,1
9722,Male,22,1,5,0,< 1 Year,Yes,21357,152,116,1
9727,Female,49,1,8,0,1-2 Year,Yes,2630,25,40,1
9732,Male,62,1,2,0,> 2 Years,Yes,38793,26,95,1
9733,Male,37,1,7,0,1-2 Year,Yes,2630,124,106,1
9734,Male,42,1,29,0,1-2 Year,Yes,2630,26,37,1
9744,Female,52,1,28,0,1-2 Year,Yes,42374,26,183,1
9760,Female,31,1,23,0,1-2 Year,Yes,2630,156,127,1
9768,Female,35,1,8,0,1-2 Year,Yes,2630,124,206,1
9775,Male,35,1,28,0,1-2 Year,Yes,40808,122,177,1
9779,Male,53,1,28,0,1-2 Year,Yes,47617,124,277,1
9799,Female,60,1,15,0,1-2 Year,Yes,44806,14,269,1
9820,Female,29,1,39,0,1-2 Year,Yes,2630,157,182,1
9825,Female,23,1,8,0,1-2 Year,Yes,38176,157,94,1
9826,Female,46,1,28,0,1-2 Year,Yes,44263,26,181,1
9838,Male,49,1,28,0,1-2 Year,Yes,38657,26,128,1
9860,Female,38,1,41,0,1-2 Year,Yes,33953,152,79,1
9861,Male,43,1,29,0,1-2 Year,Yes,36887,26,258,1
9863,,47,1,28,0,1-2 Year,Yes,27374,122,144,1
9866,,61,1,29,0,1-2 Year,Yes,32970,124,35,1
9883,,60,1,28,0,1-2 Year,Yes,46900,163,238,1
9885,,48,1,28,0,1-2 Year,Yes,38743,26,166,1
9886,Male,45,1,43,0,1-2 Year,Yes,31047,157,85,1
9897,Female,23,1,34,0,< 1 Year,Yes,2630,152,165,1
9912,Male,54,1,28,0,1-2 Year,Yes,44864,124,252,1
9917,Male,37,1,28,0,1-2 Year,Yes,76333,124,254,1
9949,Male,42,1,28,0,1-2 Year,Yes,34035,26,292,1
9953,Male,45,1,,0,1-2 Year,Yes,39901,124,297,1
9965,Male,45,1,,0,1-2 Year,Yes,36585,124,112,1
9984,Male,25,1,,0,< 1 Year,Yes,22088,152,180,1
9988,Female,59,1,,0,1-2 Year,Yes,37358,124,35,1
9992,Male,44,1,,0,1-2 Year,Yes,2630,26,299,1
